galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
75,1.504E-42,4.8E-44,2.441E-42,7.4E-44,3.222E-42,7.1E-44,5.342E-42,9.8E-44,2.082E-41,2.87E-43,1.7238E-40,1.588E-42,6.9838E-40,3.216E-42,7.45E-43,1.7E-44,1.2921E-41,7.1E-44,1.2238E-40,4.51E-43,3.9418E-40,1.089E-42,8.0703E-40,1.487E-42,0.05
76,2.634E-42,1.12E-43,4.368E-42,1.98E-43,6.885E-42,1.71E-43,1.1876E-41,2.52E-43,5.3936E-41,7.95E-43,4.7542E-40,4.816E-42,2.3565E-39,1.0852E-41,1.166E-42,3.9E-44,3.1702E-41,2.05E-43,3.3165E-40,1.222E-42,1.2436E-39,3.436E-42,2.8594E-39,5.267E-42,0.05
77,5.011E-42,1.71E-43,9.264E-42,2.9E-43,1.1471E-41,2.86E-43,1.9037E-41,3.5E-43,8.2335E-41,1.138E-42,6.7295E-40,5.579E-42,3.0226E-39,1.3919E-41,2.63E-42,6.6E-44,4.952E-41,2.73E-43,4.7031E-40,1.732E-42,1.6488E-39,4.556E-42,3.5973E-39,6.627E-42,0.05
78,7.152E-42,2.31E-43,1.1377E-41,3.88E-43,1.5633E-41,3.46E-43,2.6353E-41,5.1E-43,1.0482E-40,1.256E-42,8.7343E-40,7.24E-42,3.6478E-39,1.3438E-41,3.834E-42,8.4E-44,6.4154E-41,3.55E-43,6.1493E-40,1.7E-42,2.0362E-39,5.626E-42,4.2858E-39,7.895E-42,0.05
79,4.27E-42,3.18E-43,8.003E-42,5.68E-43,6.743E-42,4.97E-43,1.0619E-41,6.26E-43,4.1963E-41,1.662E-42,3.2845E-40,9.377E-42,1.143E-39,1.7897E-41,2.173E-42,1.26E-43,2.7572E-41,4.32E-43,2.3554E-40,2.169E-42,6.9577E-40,5.768E-42,1.3282E-39,1.101E-41,0.05
80,1.4152E-41,2.09E-43,2.2595E-41,3.34E-43,3.02E-41,3.05E-43,4.7731E-41,4.4E-43,1.909E-40,1.23E-42,1.4656E-39,6.749E-42,5.5566E-39,1.5354E-41,9.368E-42,7.7E-44,1.1771E-40,3.25E-43,1.0252E-39,1.889E-42,3.2063E-39,3.25E-43,6.4092E-39,7.7E-44,0.05
81,7.1685E-41,9.25E-43,9.511E-41,1.401E-42,1.0991E-40,1.215E-42,1.495E-40,1.377E-42,3.9394E-40,3.265E-42,2.1312E-39,1.5703E-41,5.5085E-39,2.5368E-41,5.1931E-41,3.83E-43,2.6462E-40,9.75E-43,1.5945E-39,4.406E-42,3.6934E-39,6.803E-42,6.2263E-39,1.147E-41,0.05
82,1.574E-42,1.4E-44,2.731E-42,2.5E-44,3.855E-42,2.1E-44,6.246E-42,2.9E-44,2.7642E-41,1.02E-43,2.3247E-40,6.42E-43,1.147E-39,1.057E-42,6.94E-43,5.6E-45,1.6383E-41,3.1E-44,1.661E-40,1.53E-43,6.0642E-40,5.59E-43,1.3803E-39,5.6E-45,0.05
83,2.356E-42,9.8E-44,4.69E-42,1.77E-43,6.433E-42,1.65E-43,1.0706E-41,2.56E-43,5.5723E-41,7.7E-43,4.7558E-40,4.38E-42,2.2742E-39,1.0473E-41,1.288E-42,3.9E-44,3.2811E-41,2.12E-43,3.37E-40,1.242E-42,1.2224E-39,3.377E-42,2.6942E-39,4.963E-42,0.05
84,2.6557E-41,1.22E-43,3.9427E-41,2.54E-43,5.0372E-41,1.85E-43,7.6172E-41,2.8E-43,2.6729E-40,7.38E-43,1.839E-39,3.387E-42,6.1857E-39,5.698E-42,1.6943E-41,6.3E-44,1.685E-40,1.56E-43,1.3249E-39,1.22E-42,3.7376E-39,3.443E-42,7.076E-39,6.517E-42,0.05
85,3.548E-42,2.12E-43,6.212E-42,5.27E-43,7.735E-42,5.34E-43,1.1882E-41,6.46E-43,4.8136E-41,1.995E-42,3.3953E-40,9.694E-42,1.2362E-39,1.8217E-41,2.535E-42,1.33E-43,2.9984E-41,4.7E-43,2.3948E-40,2.426E-42,7.2858E-40,6.04E-42,1.4285E-39,1.33E-43,0.05
86,2.4432E-41,3.38E-43,3.3663E-41,5.58E-43,4.0286E-41,4.46E-43,5.5354E-41,6.63E-43,1.4899E-40,1.372E-42,8.9362E-40,6.585E-42,2.5139E-39,1.1578E-41,1.5674E-41,1.44E-43,1.0045E-40,3.7E-43,6.5819E-40,1.819E-42,1.6023E-39,4.427E-42,2.8337E-39,5.22E-42,0.05
87,5.5929E-41,2.988E-42,8.1291E-41,4.493E-42,8.5436E-41,3.541E-42,1.2707E-40,5.15E-42,3.578E-40,1.0875E-41,2.2143E-39,5.5065E-41,6.054E-39,9.4791E-41,3.8233E-41,1.233E-42,2.3488E-40,3.028E-42,1.5676E-39,1.4439E-41,3.9124E-39,2.8828E-41,6.9573E-39,5.1262E-41,0.05
88,2.274E-42,3.9E-44,5.61E-42,7.7E-44,8.514E-42,7.8E-44,1.7839E-41,1.15E-43,1.107E-40,4.08E-43,1.0106E-39,2.793E-42,5.2067E-39,4.795E-42,1.106E-42,1.5E-44,6.3412E-41,1.16E-43,6.9721E-40,6.42E-43,2.7477E-39,2.531E-42,6.2311E-39,5.74E-42,0.05
89,1.6492E-41,5.62E-43,2.5333E-41,9.33E-43,3.0625E-41,7.9E-43,4.3021E-41,1.149E-42,1.2838E-40,2.72E-42,8.404E-40,1.2385E-41,2.4484E-39,2.2551E-41,1.1129E-41,2.35E-43,8.3885E-41,6.95E-43,6.0938E-40,3.367E-42,1.552E-39,7.147E-42,2.7548E-39,1.2686E-41,0.05
90,2.3075E-41,1.28E-43,3.4447E-41,1.9E-43,4.405E-41,1.63E-43,6.698E-41,2.47E-43,2.3548E-40,6.5E-43,1.6112E-39,2.968E-42,5.5302E-39,5.094E-42,1.4803E-41,4.1E-44,1.4803E-40,1.36E-43,1.1683E-39,1.076E-42,3.3201E-39,3.058E-42,6.3379E-39,5.838E-42,0.05
91,2.8051E-41,5.17E-43,4.1837E-41,8.86E-43,5.03E-41,6.95E-43,7.4466E-41,9.6E-43,2.3247E-40,2.356E-42,1.5079E-39,1.1111E-41,4.4214E-39,2.0361E-41,2.0061E-41,2.21E-43,1.5176E-40,6.99E-43,1.0903E-39,3.013E-42,2.7871E-39,6.99E-43,4.9563E-39,9.13E-42,0.05
92,1.45E-42,4.12E-43,4.386E-42,9.5E-43,6.75E-42,7.78E-43,1.4552E-41,1.274E-42,8.9071E-41,4.43E-42,7.4703E-40,2.4081E-41,3.282E-39,5.1388E-41,1.543E-42,1.65E-43,5.5378E-41,1.173E-42,5.2837E-40,5.839E-42,1.8236E-39,1.5117E-41,3.8917E-39,2.8675E-41,0.05
93,1.773E-42,2.24E-44,3.224E-42,4.2E-44,4.766E-42,3.5E-44,8.42E-42,5.5E-44,4.4682E-41,2.06E-43,4.3785E-40,1.21E-42,2.4017E-39,2.213E-42,7.62E-43,8.4E-45,2.5782E-41,4.8E-44,3.0208E-40,2.79E-43,1.2239E-39,1.127E-42,2.9169E-39,2.686E-42,0.05
94,7.2E-43,1.4E-44,1.271E-42,2.7E-44,1.834E-42,2.5E-44,3.178E-42,3.8E-44,1.4554E-41,1.08E-43,1.342E-40,6.18E-43,6.6338E-40,1.222E-42,3.27E-43,5.6E-45,8.625E-42,3.2E-44,9.3965E-41,1.74E-43,3.5008E-40,3.2E-44,7.9244E-40,7.3E-43,0.05
95,4.612E-42,3.78E-43,5.722E-42,6.74E-43,6.885E-42,5.83E-43,1.411E-41,8.32E-43,5.2808E-41,2.384E-42,4.3162E-40,1.2721E-41,1.7746E-39,2.6151E-41,1.92E-42,1.54E-43,3.1966E-41,6.77E-43,2.9888E-40,3.028E-42,9.7881E-40,8.114E-42,2.0639E-39,1.5208E-41,0.05
96,2.46E-42,2.17E-43,5.126E-42,4.53E-43,6.876E-42,4.3E-43,1.342E-41,6.18E-43,7.1276E-41,2.166E-42,5.8849E-40,1.2466E-41,3.279E-39,1.2466E-41,1.019E-42,7.8E-44,4.1052E-41,5.3E-43,4.3027E-40,3.17E-42,1.6647E-39,7.667E-42,3.9277E-39,1.8088E-41,0.05
97,1.6775E-41,2.0E-43,2.591E-41,2.86E-43,3.2528E-41,3.0E-43,4.9553E-41,3.66E-43,1.7942E-40,9.92E-43,1.2574E-39,5.79E-42,4.2645E-39,7.856E-42,1.0584E-41,7.8E-44,1.1269E-40,3.11E-43,9.0171E-40,1.66E-42,2.572E-39,2.368E-42,4.8783E-39,4.493E-42,0.05
98,7.798E-42,3.24E-43,1.7235E-41,6.67E-43,2.5375E-41,6.3E-43,5.124E-41,9.44E-43,2.5305E-40,2.797E-42,1.9161E-39,1.5882E-41,7.0082E-39,3.2275E-41,5.346E-42,1.37E-43,1.4942E-40,8.25E-43,1.3354E-39,3.69E-42,4.1458E-39,1.1456E-41,8.0539E-39,1.4836E-41,0.05
99,1.5028E-41,2.5E-43,2.0973E-41,3.67E-43,2.5851E-41,2.86E-43,3.6015E-41,3.98E-43,9.91E-41,1.003E-42,6.1161E-40,4.507E-42,1.805E-39,8.313E-42,1.0085E-41,1.02E-43,6.6754E-41,2.47E-43,4.5632E-40,1.261E-42,1.1526E-39,3.185E-42,2.0591E-39,3.793E-42,0.05
100,7.92E-43,9.5E-44,1.481E-42,1.89E-43,2.382E-42,1.794E-43,4.431E-42,2.33E-43,2.5619E-41,8.03E-43,2.3537E-40,4.769E-42,1.2217E-39,1.1252E-41,3.18E-43,3.4E-44,1.4393E-41,1.99E-43,1.6299E-40,3.507E-42,6.3468E-40,3.507E-42,1.4933E-39,5.501E-42,0.05
101,7.6E-44,1.3E-44,2.09E-43,2.4E-44,3.18E-43,2.24E-44,6.01E-43,3.6E-44,3.49E-42,1.42E-43,3.8246E-41,7.75E-43,2.25E-40,2.073E-42,3.5E-44,4.2E-45,2.109E-42,3.4E-44,2.5526E-41,1.88E-43,1.1132E-40,6.15E-43,2.7809E-40,1.024E-42,0.05
102,1.051E-42,2.1E-44,2.368E-42,4.3E-44,3.631E-42,4.3E-44,7.44E-42,5.5E-44,5.0255E-41,2.31E-43,5.2721E-40,1.457E-42,3.3112E-39,3.049E-42,4.4E-43,7.0E-45,2.7924E-41,5.2E-44,3.5973E-40,3.31E-43,1.6202E-39,1.492E-42,4.0587E-39,3.739E-42,0.05
103,1.883E-42,1.74E-43,3.388E-42,3.21E-43,5.321E-42,3.08E-43,9.48E-42,4.37E-43,4.3572E-41,1.284E-42,3.9193E-40,7.581E-42,2.0607E-39,1.7082E-41,9.26E-43,6.6E-44,2.5188E-41,3.25E-43,2.7849E-40,1.795E-42,1.0895E-39,5.017E-42,2.5004E-39,1.1514E-41,0.05
104,5.14E-43,1.4E-44,1.576E-42,3.4E-44,2.564E-42,3.4E-44,5.705E-42,5.7E-44,4.6798E-41,2.16E-43,5.1265E-40,2.16E-43,3.4405E-39,3.168E-42,2.2E-43,4.2E-45,2.5694E-41,4.8E-44,3.4756E-40,3.2E-43,1.6574E-39,1.526E-42,4.2445E-39,3.91E-42,0.05
105,5.81E-42,3.8E-44,9.132E-42,6.7E-44,1.2491E-41,5.7E-44,1.9011E-41,8.7E-44,7.3282E-41,2.02E-43,5.5795E-40,1.027E-42,2.3648E-39,2.178E-42,3.143E-42,1.4E-44,4.502E-41,4.2E-44,3.9866E-40,3.67E-43,1.3176E-39,1.214E-42,2.7836E-39,2.564E-42,0.05
106,9.9607E-41,1.193E-42,1.3131E-40,1.815E-42,1.5244E-40,1.544E-42,2.03E-40,1.87E-42,5.0384E-40,4.176E-42,2.7841E-39,2.0514E-41,7.0516E-39,3.2474E-41,7.1497E-41,5.27E-43,3.4857E-40,1.284E-42,2.0772E-39,3.827E-42,4.6719E-39,1.2909E-41,7.8468E-39,1.4454E-41,0.05
107,1.4904E-41,9.7E-44,2.2065E-41,1.43E-43,2.8372E-41,1.3E-43,4.35E-41,2.0E-43,1.6162E-40,4.47E-43,1.1719E-39,2.16E-42,4.2043E-39,3.872E-42,9.483E-42,3.5E-44,1.0067E-40,9.2E-44,8.3426E-40,7.68E-43,2.4825E-39,2.287E-42,4.8361E-39,4.455E-42,0.05
108,6.2896E-41,1.274E-42,1.0042E-40,2.035E-42,1.2219E-40,1.8E-42,1.8716E-40,2.24E-42,6.209E-40,6.29E-42,3.839E-39,3.1823E-41,1.2151E-38,5.5958E-41,4.4732E-41,4.95E-43,3.9941E-40,1.471E-42,2.8407E-39,7.849E-42,7.5617E-39,2.0893E-41,1.3722E-38,2.5277E-41,0.05
109,9.19E-43,1.1E-44,1.634E-42,1.8E-44,2.388E-42,1.8E-44,4.116E-42,2.7E-44,2.0064E-41,7.4E-44,1.9003E-40,5.25E-43,9.9729E-40,9.18E-43,4.01E-43,4.2E-45,1.1706E-41,2.1E-44,1.3293E-40,1.22E-43,5.1573E-40,4.75E-43,1.2045E-39,1.11E-42,0.05
110,2.1E-43,7.0E-45,6.67E-43,1.7E-44,1.156E-42,2.0E-44,3.06E-42,2.8E-44,2.572E-41,1.19E-43,3.047E-40,8.42E-43,2.0224E-39,1.862E-42,8.1E-44,2.8E-45,1.4133E-41,2.7E-44,2.0505E-40,1.89E-43,9.7604E-40,9.0E-43,2.4904E-39,2.294E-42,0.05
111,9.04E-43,1.26E-43,1.766E-42,2.62E-43,3.583E-42,2.84E-43,7.071E-42,4.43E-43,4.937E-41,1.728E-42,5.0196E-40,1.0633E-41,2.7007E-39,2.2387E-41,3.34E-43,4.3E-44,2.8176E-41,4.41E-43,3.3874E-40,2.496E-42,1.3774E-39,7.612E-42,3.229E-39,1.487E-41,0.05
112,7.608E-42,6.3E-44,1.5014E-41,1.25E-43,2.0012E-41,1.11E-43,3.4904E-41,1.61E-43,1.6296E-40,4.5E-43,1.1794E-39,2.172E-42,4.614E-39,4.25E-42,4.778E-42,2.7E-44,9.7291E-41,9.0E-44,8.3651E-40,7.71E-43,2.6673E-39,2.456E-42,5.3466E-39,4.924E-42,0.05
113,4.414E-42,8.5E-44,7.421E-42,1.64E-43,1.0618E-41,1.47E-43,1.9163E-41,2.12E-43,9.1295E-41,6.73E-43,7.9222E-40,3.649E-42,3.7363E-39,6.883E-42,2.269E-42,3.4E-44,5.4557E-41,1.51E-43,5.5519E-40,1.023E-42,2.0214E-39,1.862E-42,4.4304E-39,4.08E-42,0.05
114,6.052E-42,1.78E-43,1.0634E-41,3.34E-43,1.2542E-41,2.89E-43,2.0414E-41,3.57E-43,8.5968E-41,1.108E-42,6.5999E-40,6.079E-42,2.7768E-39,1.2787E-41,3.04E-42,6.7E-44,5.2764E-41,2.91E-43,4.6638E-40,1.289E-42,1.5386E-39,4.252E-42,3.2504E-39,5.988E-42,0.05
115,1.862E-42,3.4E-44,2.776E-42,5.9E-44,3.507E-42,4.9E-44,4.917E-42,5.9E-44,1.5308E-41,1.56E-43,9.6765E-41,8.02E-43,3.0854E-40,1.421E-42,1.233E-42,1.4E-44,9.974E-42,3.6E-44,7.0618E-41,1.95E-43,1.8972E-40,5.24E-43,3.5133E-40,6.47E-43,0.05
116,3.3928E-41,1.25E-43,4.5558E-41,1.68E-43,5.533E-41,1.53E-43,7.6941E-41,2.13E-43,2.1133E-40,3.9E-43,1.249E-39,2.301E-42,3.2882E-39,3.028E-42,2.4398E-41,4.5E-44,1.4209E-40,1.3E-43,9.2589E-40,8.53E-43,2.1645E-39,1.994E-42,3.659E-39,3.37E-42,0.05
117,8.771E-42,1.78E-43,1.3165E-41,3.15E-43,1.6743E-41,2.62E-43,2.4468E-41,3.6E-43,7.7305E-41,9.26E-43,5.4829E-40,4.544E-42,1.9029E-39,8.764E-42,4.551E-42,7.6E-44,4.9867E-41,2.3E-43,3.9392E-40,1.089E-42,1.1236E-39,3.105E-42,2.1989E-39,4.051E-42,0.05
118,5.16E-43,5.0E-44,9.02E-43,9.0E-44,1.673E-42,9.0E-44,2.902E-42,1.33E-43,1.255E-41,4.39E-43,1.2796E-40,2.71E-42,7.0253E-40,5.176E-42,2.48E-43,2.0E-44,7.731E-42,1.06E-43,8.8362E-41,6.52E-43,3.4983E-40,1.934E-42,8.3227E-40,3.833E-42,0.05
119,6.114E-42,4.85E-43,9.592E-42,8.58E-43,1.3424E-41,7.79E-43,2.1632E-41,1.076E-42,7.8253E-41,2.738E-42,5.2468E-40,1.4981E-41,1.8531E-39,2.7309E-41,3.973E-42,2.12E-43,4.7022E-41,7.79E-43,3.9147E-40,3.606E-42,1.1135E-39,9.23E-42,2.1375E-39,1.7718E-41,0.05
120,6.353E-42,8.1E-44,1.408E-41,1.56E-43,2.0259E-41,1.5E-43,4.2053E-41,2.33E-43,2.341E-40,8.62E-43,1.8612E-39,3.429E-42,7.3485E-39,6.768E-42,4.075E-42,2.9E-44,1.3658E-40,1.26E-43,1.2912E-39,1.19E-42,4.2403E-39,3.905E-42,8.4683E-39,7.8E-42,0.05
121,5.83E-43,1.61E-43,1.159E-42,3.7E-43,2.409E-42,3.2E-43,2.733E-42,5.73E-43,2.6699E-41,2.115E-42,3.7471E-40,1.277E-41,2.2662E-39,3.5482E-41,1.72E-43,5.5E-44,1.6908E-41,5.14E-43,2.4149E-40,3.114E-42,1.1452E-39,9.494E-42,2.9006E-39,1.8702E-41,0.05
122,1.2733E-40,5.043E-42,1.5337E-40,8.193E-42,1.8627E-40,6.176E-42,2.5313E-40,8.392E-42,6.6395E-40,1.8957E-41,3.6926E-39,8.1626E-41,9.4045E-39,1.4725E-40,8.6644E-41,2.315E-42,4.5304E-40,5.424E-42,2.7173E-39,2.0022E-41,6.2192E-39,5.424E-42,1.0562E-38,2.315E-42,0.05
123,9.523E-42,9.2E-43,1.188E-41,1.684E-42,1.798E-41,1.523E-42,3.2181E-41,2.075E-42,1.4282E-40,5.919E-42,1.0735E-39,3.3617E-41,4.3934E-39,6.879E-41,5.109E-42,3.53E-43,8.0835E-41,1.638E-42,7.6348E-40,7.735E-42,2.5096E-39,2.0802E-41,5.2192E-39,3.8456E-41,0.05
124,3.2419E-41,5.97E-43,4.6132E-41,8.49E-43,5.5874E-41,7.2E-43,7.907E-41,1.093E-42,2.4412E-40,2.923E-42,1.6218E-39,1.195E-41,4.9024E-39,2.2576E-41,2.34E-41,2.37E-43,1.607E-40,7.4E-43,1.162E-39,3.21E-42,3.062E-39,8.461E-42,5.531E-39,1.0189E-41,0.05
125,5.392E-41,1.689E-42,7.267E-41,2.744E-42,8.6808E-41,2.639E-42,1.2793E-40,3.534E-42,4.1587E-40,8.81E-42,2.6385E-39,4.3743E-41,8.1613E-39,7.5168E-41,3.371E-41,7.76E-43,2.6071E-40,2.161E-42,1.9434E-39,1.074E-41,5.0881E-39,2.3431E-41,9.2759E-39,4.2717E-41,0.05
126,1.1984E-41,1.65E-43,1.6865E-41,2.8E-43,1.9796E-41,2.55E-43,2.7276E-41,3.01E-43,7.5335E-41,8.32E-43,4.5185E-40,3.33E-42,1.3434E-39,6.187E-42,7.787E-42,7.1E-44,5.0885E-41,1.88E-43,3.3869E-40,9.36E-43,8.4917E-40,2.346E-42,1.5184E-39,4.195E-42,0.05
127,7.88E-43,1.5E-44,1.572E-42,2.9E-44,2.524E-42,3.1E-44,5.091E-42,4.2E-44,3.5387E-41,1.63E-43,4.0667E-40,1.124E-42,2.5968E-39,2.392E-42,3.35E-43,5.6E-45,1.9734E-41,3.6E-44,2.7469E-40,1.164E-42,1.2649E-39,1.164E-42,3.1948E-39,5.6E-45,0.05
128,8.765E-42,1.05E-43,1.3815E-41,1.78E-43,1.8213E-41,1.68E-43,2.7821E-41,2.05E-43,9.7E-41,5.37E-43,6.9115E-40,3.182E-42,2.6447E-39,4.872E-42,4.746E-42,4.3E-44,6.081E-41,1.68E-43,5.0115E-40,9.23E-43,1.5331E-39,1.413E-42,3.1043E-39,2.859E-42,0.05
129,1.739E-42,4.8E-44,3.446E-42,9.2E-44,5.125E-42,8.0E-44,9.955E-42,1.19E-43,5.4152E-41,4.0E-43,4.88E-40,2.248E-42,2.3682E-39,4.362E-42,8.94E-43,1.7E-44,3.1305E-41,8.7E-44,3.3637E-40,6.2E-43,1.2625E-39,1.163E-42,2.8081E-39,2.587E-42,0.05
130,1.585E-42,1.02E-43,2.511E-42,1.63E-43,3.184E-42,1.61E-43,5.231E-42,2.07E-43,2.1949E-41,5.86E-43,1.9365E-40,3.568E-42,8.5548E-40,7.092E-42,6.7E-43,3.2E-44,1.314E-41,1.46E-43,1.3459E-40,2.141E-42,4.6496E-40,2.141E-42,1.0088E-39,3.716E-42,0.05
131,5.75E-42,9.5E-44,8.296E-42,1.46E-43,9.892E-42,1.37E-43,1.418E-41,1.82E-43,4.239E-41,4.68E-43,2.7194E-40,2.255E-42,8.1146E-40,2.989E-42,3.685E-42,4.1E-44,2.811E-41,1.29E-43,2.0122E-40,5.56E-43,5.1105E-40,1.413E-42,9.13E-40,1.682E-42,0.05
132,1.5255E-41,1.42E-42,3.0548E-41,2.42E-42,3.6592E-41,2.056E-42,5.9729E-41,2.86E-42,2.0577E-40,8.15E-42,1.4757E-39,3.8055E-41,5.2648E-39,7.7586E-41,9.073E-42,5.27E-43,1.2491E-40,2.071E-42,1.0097E-39,9.299E-42,3.1607E-39,2.62E-41,6.2775E-39,5.2036E-41,0.05
133,1.5102E-41,1.25E-43,2.187E-41,2.21E-43,2.6562E-41,1.96E-43,3.8855E-41,2.51E-43,1.2724E-40,5.86E-43,8.2233E-40,3.03E-42,2.4994E-39,4.605E-42,1.0662E-41,4.9E-44,8.2005E-41,1.51E-43,5.9627E-40,5.5E-43,1.5684E-39,1.445E-42,2.8226E-39,2.6E-42,0.05
134,3.589E-42,1.78E-43,5.559E-42,2.87E-43,6.665E-42,2.52E-43,1.0602E-41,3.32E-43,3.9609E-41,8.76E-43,2.9147E-40,4.832E-42,1.073E-39,9.883E-42,2.157E-42,7.3E-44,2.5551E-41,2.59E-43,2.0903E-40,1.348E-42,6.3475E-40,2.923E-42,1.2377E-39,5.699E-42,0.05
135,7.937E-42,2.12E-43,1.3125E-41,3.63E-43,1.5765E-41,3.34E-43,2.5403E-41,4.44E-43,9.6754E-41,1.159E-42,7.8862E-40,5.811E-42,3.0512E-39,1.4051E-41,4.041E-42,8.1E-44,6.088E-41,3.36E-43,5.5115E-40,2.03E-42,1.7317E-39,4.785E-42,3.5227E-39,9.733E-42,0.05
136,7.67E-43,3.2E-44,1.344E-42,5.3E-44,1.76E-42,4.8E-44,3.196E-42,7.0E-44,1.5542E-41,2.14E-43,1.329E-40,1.347E-42,5.8764E-40,2.706E-42,3.85E-43,1.1E-44,9.16E-42,5.9E-44,9.3134E-41,2.58E-43,3.2592E-40,9.01E-43,6.968E-40,1.284E-42,0.05
137,3.0604E-41,9.3E-43,5.7941E-41,1.815E-42,7.6875E-41,1.345E-42,1.3384E-40,2.095E-42,5.5333E-40,6.625E-42,3.7169E-39,3.4234E-41,1.2924E-38,4.7612E-41,2.1786E-41,4.22E-43,3.3588E-40,1.547E-42,2.6557E-39,7.339E-42,7.7944E-39,1.547E-42,1.4852E-38,4.22E-43,0.05
138,4.7566E-41,1.75E-43,6.6571E-41,3.07E-43,8.0926E-41,2.24E-43,1.1192E-40,3.1E-43,3.3705E-40,6.21E-43,1.9111E-39,3.52E-42,5.6194E-39,5.175E-42,3.4427E-41,6.3E-44,2.2044E-40,2.03E-43,1.4299E-39,1.317E-42,3.5686E-39,3.287E-42,6.3459E-39,5.845E-42,0.05
139,7.744E-41,3.56E-43,1.0929E-40,5.03E-43,1.3383E-40,4.93E-43,1.9238E-40,5.31E-43,5.8744E-40,1.623E-42,3.6489E-39,6.722E-42,1.0514E-38,9.684E-42,5.5433E-41,1.53E-43,3.8456E-40,3.55E-43,2.6777E-39,2.466E-42,6.7137E-39,6.184E-42,1.1797E-38,1.0866E-41,0.05
140,8.81E-43,1.32E-43,1.977E-42,2.87E-43,3.336E-42,2.42E-43,7.353E-42,4.0E-43,4.2232E-41,1.284E-42,4.1423E-40,8.013E-42,2.0761E-39,1.721E-41,4.23E-43,4.3E-44,2.4505E-41,3.39E-43,2.7954E-40,2.06E-42,1.1047E-39,5.087E-42,2.4686E-39,4.3E-44,0.05
141,1.0371E-41,6.7E-44,1.7612E-41,1.46E-43,2.3217E-41,1.06E-43,3.8177E-41,1.4E-43,1.6121E-40,4.46E-43,1.1392E-39,2.099E-42,4.2403E-39,3.905E-42,6.49E-42,2.9E-44,9.7498E-41,9.0E-44,8.1395E-40,7.5E-43,2.4946E-39,2.298E-42,4.9091E-39,4.522E-42,0.05
142,1.3839E-41,9.81E-43,2.1317E-41,1.708E-42,3.0248E-41,1.477E-42,5.4589E-41,2.213E-42,2.7638E-40,7.127E-42,2.1316E-39,3.7303E-41,8.164E-39,7.5194E-41,7.797E-42,4.3E-43,1.6125E-40,1.634E-42,1.4625E-39,9.43E-42,4.7764E-39,2.6396E-41,9.6008E-39,4.4214E-41,0.05
143,4.37E-41,1.932E-42,6.6326E-41,3.237E-42,9.3429E-41,2.839E-42,1.3896E-40,3.84E-42,5.1723E-40,1.0004E-41,3.1775E-39,5.2678E-41,1.0002E-38,9.212E-41,2.9032E-41,8.02E-43,3.2395E-40,2.386E-42,2.304E-39,1.2732E-41,6.2184E-39,2.8637E-41,1.1431E-38,5.2641E-41,0.05
144,9.37E-43,5.3E-44,2.82E-42,1.19E-43,3.692E-42,1.05E-43,7.63E-42,1.61E-43,4.2989E-41,6.33E-43,3.4305E-40,3.16E-42,1.5002E-39,6.908E-42,6.35E-43,2.24E-44,2.4601E-41,1.58E-43,2.3799E-40,6.57E-43,8.3668E-40,2.312E-42,1.7513E-39,3.226E-42,0.05
145,9.8E-45,1.4E-45,1.8E-44,2.8E-45,3.6E-44,2.8E-45,6.6E-44,4.2E-45,4.44E-43,1.4E-44,4.595E-42,9.7E-44,2.883E-41,2.4E-43,2.8E-45,0.0,2.52E-43,4.2E-45,3.126E-42,2.24E-44,1.399E-41,7.7E-44,3.5372E-41,1.63E-43,0.05
146,2.6721E-41,1.47E-43,3.967E-41,2.56E-43,5.0403E-41,2.33E-43,7.8209E-41,2.89E-43,2.9057E-40,8.03E-43,2.0458E-39,3.768E-42,7.0219E-39,6.467E-42,1.9058E-41,7.0E-44,1.8216E-40,1.68E-43,1.459E-39,1.344E-42,4.2272E-39,3.893E-42,8.0178E-39,7.385E-42,0.05
147,1.317E-42,2.8E-44,2.384E-42,4.8E-44,3.311E-42,3.9E-44,5.444E-42,6.0E-44,2.468E-41,1.82E-43,2.3075E-40,1.275E-42,1.1312E-39,2.084E-42,5.9E-43,9.8E-45,1.4775E-41,5.5E-44,1.6008E-40,2.94E-43,5.9476E-40,5.48E-43,1.3538E-39,1.247E-42,0.05
148,5.385E-42,5.25E-43,8.272E-42,8.38E-43,1.2303E-41,7.37E-43,1.7767E-41,1.047E-42,7.2046E-41,2.787E-42,5.4002E-40,1.7906E-41,2.5563E-39,3.5317E-41,2.187E-42,1.71E-43,4.104E-41,7.55E-43,3.9338E-40,4.348E-42,1.3602E-39,7.55E-43,3.0256E-39,1.71E-43,0.05
149,2.6286E-41,4.12E-43,4.6873E-41,6.47E-43,5.972E-41,6.05E-43,9.902E-41,8.21E-43,4.2749E-40,2.363E-42,2.8218E-39,1.0396E-41,1.0542E-38,1.9419E-41,1.6313E-41,1.5E-43,2.5759E-40,7.12E-43,2.0499E-39,3.776E-42,6.1734E-39,5.686E-42,1.2182E-38,1.122E-41,0.05
