galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS
49,-999.0,-999.0,1.37404047E-27,2.53107579E-29,1.47502506E-27,2.58124175E-29,1.81634838E-27,3.17854515E-29,2.02861417E-27,3.17631859E-29,2.12031213E-27,3.12460738E-29,2.10087449E-27,3.67645522E-29,2.30356263E-27,3.81898727E-29,2.5656634E-27,3.78090141E-29,2.71643925E-27,3.50270624E-29,2.78740419E-27,4.3644004E-29,2.82878568E-27,4.68973391E-29,2.83400245E-27,4.69838223E-29,2.91071551E-27,4.82556162E-29,2.89200972E-27,5.06091417E-29,2.86813532E-27,4.75497027E-29,3.12176354E-27,5.17545043E-29,3.20626602E-27,5.31554378E-29,3.27189343E-27,5.42434437E-29,3.29002722E-27,5.45440874E-29,3.36666382E-27,5.89154188E-29,3.41035624E-27,6.28210783E-29,3.44508538E-27,6.02877702E-29,3.52209099E-27,5.83913792E-29,3.56122589E-27,6.2320186E-29,3.45143825E-27,6.03989445E-29,3.502678E-27,6.45217045E-29,3.63747923E-27,7.03550815E-29,3.94094262E-27,6.89650957E-29,4.13046761E-27,7.60860171E-29,3.82295669E-27,7.04214599E-29,3.78094599E-27,6.96475912E-29,3.84060976E-27,7.07466411E-29,3.89761844E-27,7.53866156E-29,3.76356717E-27,7.62602114E-29,3.74627617E-27,7.24594007E-29,3.66437677E-27,7.4250335E-29,4.02902349E-27,8.53499568E-29,4.12287367E-27,8.73380521E-29,4.14954048E-27,8.4081094E-29,3.99576268E-27,9.93662971E-29,4.04016884E-27,1.00470583E-28,4.04389667E-27,8.93895948E-29,4.04389667E-27,9.68387247E-29,4.11150028E-27,8.70971183E-29,4.18793312E-27,9.2573482E-29,4.18793312E-27,9.64307105E-29,4.11150028E-27,9.84576193E-29,3.89761844E-27,8.97459761E-29,3.8940339E-27,8.6076899E-29,4.10771005E-27,9.45835149E-29,1.86208498E-27,6.8601739E-29,1.61435924E-30,1.531486E-31,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.78483461E-27,1.5389563E-29,3.63747923E-27,2.34516953E-29
50,-999.0,-999.0,1.08842727E-27,2.2054528E-29,1.16520013E-27,2.36101557E-29,1.38547808E-27,2.80735947E-29,1.57761107E-27,2.7607634E-29,1.67185973E-27,2.77171111E-29,1.71237821E-27,3.15431695E-29,1.88278314E-27,3.29480361E-29,2.07395865E-27,3.43833565E-29,2.23048899E-27,3.69784147E-29,2.29509027E-27,3.80494123E-29,2.39441799E-27,4.19014647E-29,2.4479338E-27,4.28379723E-29,2.50495481E-27,4.84501141E-29,2.50034414E-27,4.37551332E-29,2.52813126E-27,4.88983893E-29,2.7669381E-27,5.09688753E-29,2.90268573E-27,5.0795975E-29,2.99502444E-27,5.51703818E-29,3.07043423E-27,5.37315075E-29,3.23295537E-27,5.65755704E-29,3.38220261E-27,6.23024675E-29,3.39468803E-27,5.94058388E-29,3.50590201E-27,6.13520451E-29,3.59749115E-27,6.62682281E-29,3.49300753E-27,6.43435741E-29,3.58425963E-27,6.60245016E-29,3.73594163E-27,7.22595133E-29,4.1802244E-27,6.9302314E-29,4.49158911E-27,7.86012154E-29,4.014205E-27,7.3944383E-29,4.01051338E-27,7.38763796E-29,4.08131172E-27,7.51805351E-29,4.1686927E-27,7.67901551E-29,4.07754922E-27,7.88667891E-29,4.08507768E-27,7.52499107E-29,4.33710911E-27,7.98924973E-29,4.48332147E-27,8.67151101E-29,4.67304021E-27,8.60805764E-29,4.66874269E-27,9.03014805E-29,4.5206406E-27,9.99279284E-29,4.62167797E-27,9.36478922E-29,4.65586323E-27,9.43405769E-29,4.75992276E-27,1.0083317E-28,4.92492874E-27,9.52565613E-29,4.99804397E-27,1.01274111E-28,4.98884419E-27,1.05682589E-28,4.9431099E-27,1.09266528E-28,4.80839534E-27,1.06288691E-28,4.84841E-27,1.07173211E-28,5.08158734E-27,1.12327553E-28,3.76703153E-27,9.36782316E-29,2.48885688E-28,1.39831617E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.39221087E-27,1.54231524E-29,3.72906491E-27,2.40421719E-29
51,-999.0,-999.0,5.57698997E-28,1.48961322E-29,6.08134239E-28,1.6243257E-29,7.38583493E-28,1.83670327E-29,7.90678213E-28,1.89342792E-29,8.52706253E-28,2.04196602E-29,8.33297694E-28,2.14898739E-29,8.91250563E-28,2.29844181E-29,9.52357046E-28,2.36831365E-29,9.94488112E-28,2.47308484E-29,1.04809127E-27,2.60638477E-29,1.06856034E-27,2.75570512E-29,1.07053317E-27,2.76079289E-29,1.12201896E-27,2.89356921E-29,1.11275629E-27,2.97217032E-29,1.10458602E-27,3.25555617E-29,1.18358448E-27,3.16135231E-29,1.2100405E-27,3.45491429E-29,1.23367243E-27,3.40876269E-29,1.27174393E-27,3.39682584E-29,1.26823565E-27,3.621073E-29,1.27879245E-27,3.6512147E-29,1.27996957E-27,3.65457605E-29,1.28469465E-27,3.66806719E-29,1.29777451E-27,3.94447154E-29,1.27291451E-27,3.86891219E-29,1.28943436E-27,4.03788426E-29,1.33413655E-27,4.30074752E-29,1.43482946E-27,3.96457975E-29,1.50938356E-27,4.58763885E-29,1.43218834E-27,4.22110159E-29,1.38675642E-27,4.4703741E-29,1.38547808E-27,4.2110389E-29,1.39572605E-27,4.24218631E-29,1.36019207E-27,4.51001906E-29,1.35518927E-27,4.36861398E-29,1.42036515E-27,4.57871638E-29,1.4507752E-27,4.81036724E-29,1.45612755E-27,4.82811438E-29,1.45345051E-27,4.95310633E-29,1.41644684E-27,5.47930199E-29,1.43615017E-27,5.15869785E-29,1.43482946E-27,5.41825964E-29,1.43615017E-27,5.42324659E-29,1.44410994E-27,5.32029721E-29,1.46150282E-27,5.24976605E-29,1.4481047E-27,5.0682634E-29,1.43218834E-27,5.27637638E-29,1.41514106E-27,5.73492947E-29,1.46015881E-27,5.78288031E-29,1.49416784E-27,6.05518875E-29,1.51774922E-27,5.87117396E-29,9.79038784E-28,5.04967697E-29,1.65044056E-29,1.96094407E-30,-999.0,-999.0,-999.0,-999.0,1.06169324E-27,8.80070013E-30,1.33782701E-27,1.35540254E-29
52,-999.0,-999.0,2.21615507E-27,2.85761571E-29,2.46604043E-27,3.17982981E-29,2.9593749E-27,3.81595875E-29,3.27491214E-27,3.92119698E-29,3.51884426E-27,4.21326817E-29,3.40094076E-27,4.0720963E-29,3.59749115E-27,4.63877621E-29,3.95549071E-27,4.73608442E-29,4.15718373E-27,4.97757948E-29,4.26972275E-27,5.50558371E-29,4.25794414E-27,5.88256704E-29,4.19951798E-27,5.41505838E-29,4.35311012E-27,5.61310778E-29,4.32912574E-27,5.98090803E-29,4.30130492E-27,6.33863688E-29,4.56246679E-27,6.30328042E-29,4.71193899E-27,6.94377009E-29,4.7951199E-27,6.62470248E-29,4.87528173E-27,6.73545007E-29,4.99804397E-27,6.90505288E-29,5.15228515E-27,7.59268751E-29,5.17130486E-27,7.62071701E-29,5.28201078E-27,7.29736722E-29,5.28201078E-27,7.29736722E-29,5.1380714E-27,8.51820879E-29,5.19995538E-27,7.66293701E-29,5.33089281E-27,8.34688709E-29,5.64417228E-27,8.31755999E-29,5.89385022E-27,8.68549928E-29,5.61824117E-27,8.79680539E-29,5.58727453E-27,9.26292558E-29,5.64417228E-27,8.837407E-29,5.69115457E-27,8.91097091E-29,5.49540575E-27,9.61676585E-29,5.49540575E-27,9.11061943E-29,5.71742194E-27,9.47869112E-29,5.86137673E-27,9.71734815E-29,6.00342986E-27,9.95285266E-29,5.95936343E-27,9.87979733E-29,5.73323768E-27,1.00329629E-28,5.86137673E-27,1.07970546E-28,5.81834029E-27,1.12536673E-28,5.93744557E-27,9.84345984E-29,6.00342986E-27,1.10587259E-28,6.05898832E-27,1.17191212E-28,5.98136294E-27,1.26707882E-28,5.89385022E-27,1.19425592E-28,5.61306196E-27,1.08566236E-28,5.4250003E-27,1.04928804E-28,5.46008959E-27,1.10636406E-28,5.953883E-27,1.15158297E-28,4.6946087E-27,1.12421237E-28,3.31435523E-28,1.77052756E-29,-999.0,-999.0,-999.0,-999.0,4.21502094E-27,1.55287099E-29,5.36043927E-27,2.96228819E-29
53,-999.0,-999.0,3.20626602E-27,3.2483881E-29,3.45143825E-27,4.13255966E-29,3.96277651E-27,4.37982229E-29,4.2540191E-27,4.701715E-29,4.45450956E-27,4.51303013E-29,4.48332147E-27,4.95514992E-29,4.74241567E-27,5.24151163E-29,5.13333516E-27,5.67357175E-29,5.37526739E-27,5.94096485E-29,5.50553999E-27,6.08494737E-29,5.78094913E-27,6.9217862E-29,5.85597334E-27,6.47226031E-29,5.85597334E-27,6.47226031E-29,5.8452074E-27,6.9987247E-29,5.87218544E-27,7.03102736E-29,6.33869767E-27,7.58960301E-29,6.63743791E-27,7.33596767E-29,6.79828541E-27,6.88759673E-29,6.93745003E-27,-999.0,7.09904788E-27,-999.0,7.35868635E-27,-999.0,7.3383701E-27,8.78655583E-29,7.5231546E-27,9.00780546E-29,7.59276002E-27,9.09114767E-29,7.43360656E-27,1.02699071E-28,7.58576042E-27,9.08276627E-29,7.86321759E-27,1.01392075E-28,9.83557477E-27,1.08706781E-28,1.11789217E-26,1.23554003E-28,8.8145461E-27,1.13658948E-28,8.5585407E-27,1.10357904E-28,8.57432408E-27,1.10561415E-28,8.66164035E-27,1.11687302E-28,8.51922092E-27,1.17697383E-28,8.51136774E-27,1.09749635E-28,8.92070952E-27,1.15027875E-28,9.32394455E-27,1.28815042E-28,9.5323579E-27,1.31694379E-28,9.49729828E-27,1.22462687E-28,9.26402502E-27,1.36519713E-28,9.54113321E-27,1.40603334E-28,9.38425312E-27,1.3829146E-28,9.69169317E-27,1.24969309E-28,9.90832639E-27,1.46014487E-28,1.0111133E-26,1.49003169E-28,9.99080396E-27,1.65633647E-28,9.87188318E-27,1.54569793E-28,9.63827327E-27,1.42034842E-28,9.91744683E-27,1.37014568E-28,1.01018346E-26,1.48866139E-28,1.06954632E-26,1.57614158E-28,7.19117897E-27,1.39089722E-28,2.15972869E-28,9.15024438E-30,-999.0,-999.0,-999.0,-999.0,5.69115457E-27,2.09669884E-29,8.18087662E-27,3.01394615E-29
54,-999.0,-999.0,1.37277686E-27,2.14943622E-29,1.44145177E-27,2.65525193E-29,1.72981596E-27,2.86779455E-29,1.92308939E-27,3.01109216E-29,2.0100172E-27,3.14720004E-29,1.97879171E-27,3.46281512E-29,2.13009836E-27,3.53140711E-29,2.331307E-27,4.07970432E-29,2.40768379E-27,3.99160506E-29,2.46831053E-27,4.31945582E-29,2.51188431E-27,3.93300233E-29,2.51651636E-27,4.40381456E-29,2.54683108E-27,4.22229205E-29,2.56094121E-27,4.48155623E-29,2.55152765E-27,4.4650826E-29,2.79254449E-27,4.88685344E-29,2.89200972E-27,5.06091417E-29,2.92954205E-27,4.58695364E-29,2.99778141E-27,-999.0,3.09314518E-27,-999.0,3.16810218E-27,-999.0,3.19153555E-27,5.87902574E-29,3.29609428E-27,6.07163017E-29,3.30217252E-27,6.08282584E-29,3.22107142E-27,6.23010411E-29,3.29305594E-27,5.76273026E-29,3.38843954E-27,6.24173552E-29,3.75318448E-27,7.25930181E-29,3.98107515E-27,7.33341039E-29,3.60744282E-27,6.64515465E-29,3.58756722E-27,6.93896971E-29,3.63747923E-27,7.03550815E-29,3.69487118E-27,7.14651334E-29,3.57766216E-27,7.57884188E-29,3.58756722E-27,7.26939609E-29,3.80540107E-27,7.71078854E-29,3.94820145E-27,8.00014146E-29,4.07005273E-27,7.49731425E-29,4.014205E-27,7.76416088E-29,3.89761844E-27,8.97459761E-29,3.93730955E-27,9.06599021E-29,3.9445703E-27,9.08270909E-29,4.06256125E-27,9.35439281E-29,4.1802244E-27,9.24030914E-29,4.17637985E-27,8.84715221E-29,4.12666891E-27,9.12192524E-29,4.13046761E-27,9.51075304E-29,4.07754922E-27,9.76446E-29,4.14954048E-27,9.93685782E-29,4.16485894E-27,9.97354016E-29,3.02273511E-27,8.35212502E-29,1.84671681E-28,1.19062238E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.50265101E-27,1.38301601E-29,3.41035624E-27,2.19873792E-29
55,-999.0,-999.0,1.72028146E-27,2.69354423E-29,1.76847766E-27,2.76900788E-29,2.20393986E-27,3.24784553E-29,2.52580628E-27,3.72216566E-29,2.61336502E-27,3.85119695E-29,2.65460419E-27,3.91196967E-29,2.90535757E-27,4.01389981E-29,3.2299748E-27,4.46237487E-29,3.40721967E-27,4.07961465E-29,3.48337171E-27,4.81245537E-29,3.63412619E-27,4.68601536E-29,3.66437677E-27,5.06252353E-29,3.70168473E-27,5.45500397E-29,3.69828046E-27,5.44998753E-29,3.71534959E-27,5.47514138E-29,4.10392329E-27,5.66977887E-29,4.23837284E-27,5.46515964E-29,4.37320181E-27,6.04180112E-29,4.48332147E-27,6.19393695E-29,4.59621371E-27,6.7732314E-29,4.77309034E-27,6.59426737E-29,4.7951199E-27,7.06634891E-29,5.00264502E-27,6.91140845E-29,5.02574539E-27,7.86909998E-29,4.88876824E-27,7.65462782E-29,4.99804397E-27,6.90505288E-29,5.2095442E-27,7.67706792E-29,5.91562055E-27,9.26243025E-29,6.37381508E-27,9.39280126E-29,5.61824117E-27,8.27934653E-29,5.59241754E-27,8.75637109E-29,5.62341345E-27,8.80490393E-29,5.74909771E-27,9.00169485E-29,5.56159264E-27,9.22034808E-29,5.58213577E-27,9.25440635E-29,5.82908274E-27,9.6638097E-29,6.08695359E-27,1.00913234E-28,6.30377363E-27,9.28958346E-29,6.28636977E-27,9.84293262E-29,6.04783603E-27,1.11405237E-28,6.17162517E-27,1.13685526E-28,6.17162517E-27,1.08001252E-28,6.30957607E-27,1.16226682E-28,6.51628536E-27,1.0803096E-28,6.61911384E-27,1.15832131E-28,6.58262979E-27,1.09130858E-28,6.56447059E-27,1.14875907E-28,6.23447405E-27,1.20585411E-28,6.32119752E-27,1.22262788E-28,6.55240194E-27,1.26734676E-28,3.18273116E-27,8.50107042E-29,4.39743973E-30,2.5516209E-31,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.58425963E-27,1.65061254E-29,5.2432395E-27,2.89752128E-29
56,-999.0,-999.0,2.2594363E-27,3.12152619E-29,2.34638607E-27,3.24165186E-29,2.67670135E-27,3.45146628E-29,2.87342431E-27,3.96978187E-29,2.92954205E-27,4.04731138E-29,2.97029319E-27,4.37718557E-29,3.17395142E-27,4.09264356E-29,3.40721967E-27,4.39343139E-29,3.52209099E-27,4.21715523E-29,3.55140172E-27,4.90644225E-29,3.74627617E-27,4.48558232E-29,3.79489512E-27,5.24284112E-29,3.75664769E-27,5.19000023E-29,3.69828046E-27,5.79061171E-29,3.7119326E-27,5.81198773E-29,4.0216075E-27,5.55605571E-29,4.14190263E-27,6.10373301E-29,4.2618638E-27,6.28051472E-29,4.34110156E-27,6.39728386E-29,4.42588254E-27,6.52222134E-29,4.54568617E-27,6.69877013E-29,4.52897718E-27,7.09128128E-29,4.62594236E-27,7.24310595E-29,4.65586323E-27,7.28995419E-29,4.54568617E-27,7.11744323E-29,4.63873901E-27,7.26314224E-29,4.79070991E-27,7.50109148E-29,5.89385022E-27,8.68549928E-29,6.62520671E-27,9.76326472E-29,5.20475326E-27,8.62875717E-29,5.12861393E-27,9.44725513E-29,5.1380714E-27,8.51820879E-29,5.2432395E-27,9.17548294E-29,5.06290852E-27,8.85991029E-29,5.06290852E-27,8.85991029E-29,5.30150967E-27,9.76574075E-29,5.51569234E-27,1.06682929E-28,5.66499543E-27,1.04353059E-28,5.63377072E-27,9.85889918E-29,5.41501512E-27,9.97482572E-29,5.50553999E-27,9.63449945E-29,5.51061982E-27,1.01509352E-28,5.63377072E-27,1.1415567E-28,5.85597334E-27,1.02477456E-28,5.88301456E-27,1.08369129E-28,5.82370863E-27,1.01912834E-28,5.80764329E-27,1.06980726E-28,5.62858958E-27,1.19234816E-28,5.65458078E-27,1.09369276E-28,5.58213577E-27,1.07968066E-28,1.72981596E-27,6.69152081E-29,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.66100678E-27,1.68595576E-29,4.96135731E-27,3.19870512E-29
57,-999.0,-999.0,1.61138764E-27,2.52304286E-29,1.6307989E-27,2.70363791E-29,1.96064695E-27,2.88931591E-29,2.19583863E-27,3.43815148E-29,2.32059652E-27,3.63349223E-29,2.29509027E-27,3.38216981E-29,2.45244799E-27,3.6140605E-29,2.71143935E-27,3.99572475E-29,2.87078155E-27,4.23053985E-29,2.96483222E-27,4.36913819E-29,3.03109672E-27,4.74596354E-29,3.03389356E-27,4.75034292E-29,3.11315193E-27,4.87444202E-29,3.13617219E-27,5.48819015E-29,3.14774221E-27,5.5084371E-29,3.41035624E-27,5.33979184E-29,3.55467079E-27,5.56575337E-29,3.65763178E-27,6.0638458E-29,3.71534959E-27,6.15953382E-29,3.80540107E-27,6.3088265E-29,3.9774051E-27,6.22765336E-29,4.0327413E-27,6.68572497E-29,4.13427864E-27,6.85406027E-29,4.18793312E-27,6.94301115E-29,4.08883825E-27,6.77872572E-29,4.19951798E-27,6.57542816E-29,4.35311012E-27,7.21685251E-29,4.6601488E-27,7.72587881E-29,4.86183257E-27,8.06024311E-29,4.64729322E-27,8.13259789E-29,4.60044498E-27,8.05061467E-29,4.6515711E-27,7.71165942E-29,4.74679177E-27,7.86952188E-29,4.59197705E-27,8.03579644E-29,4.63446268E-27,8.96384491E-29,4.89327916E-27,8.11237683E-29,5.02574539E-27,8.33198701E-29,5.18561029E-27,1.05074705E-28,5.15703912E-27,9.97459762E-29,4.98884419E-27,9.64927976E-29,4.99344793E-27,9.65818358E-29,5.01187022E-27,8.77059529E-29,5.10975137E-27,1.03537597E-28,5.21433938E-27,1.05656842E-28,5.32108058E-27,1.02918819E-28,5.2771532E-27,1.06929617E-28,5.18083013E-27,1.04977843E-28,5.07691388E-27,1.07548225E-28,5.12389733E-27,9.91049484E-29,5.29176292E-27,1.12099547E-28,4.69029076E-27,1.03678021E-28,9.55872735E-28,4.40195664E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.01994848E-27,1.6688851E-29,4.30526424E-27,2.37917694E-29
58,-999.0,-999.0,1.32922966E-27,2.20367793E-29,1.36144411E-27,2.50787255E-29,1.53461642E-27,2.54418084E-29,1.60693884E-27,2.96009053E-29,1.65653298E-27,3.05144641E-29,1.57470715E-27,2.90071772E-29,1.61882501E-27,2.83288647E-29,1.69824188E-27,3.12827657E-29,1.72345385E-27,3.33345492E-29,1.75226537E-27,3.3891817E-29,1.75065395E-27,3.54730597E-29,1.73300588E-27,3.3519303E-29,1.74742782E-27,3.70171258E-29,1.71080318E-27,3.78169886E-29,1.69824188E-27,3.28469067E-29,1.75388219E-27,3.87692466E-29,1.78319851E-27,3.94172739E-29,1.79307795E-27,4.29386262E-29,1.79970103E-27,4.30972295E-29,1.82137699E-27,3.85836502E-29,1.84841685E-27,4.08589137E-29,1.83315771E-27,4.38984134E-29,1.82809656E-27,4.88284269E-29,1.84841685E-27,5.10736399E-29,1.79804203E-27,4.63696222E-29,1.81300901E-27,4.50857612E-29,1.82137699E-27,4.52938489E-29,2.09700741E-27,5.21482065E-29,2.26151611E-27,5.832213E-29,1.9642625E-27,5.42745716E-29,1.8879872E-27,5.04281103E-29,1.86208498E-27,4.97362651E-29,1.87068349E-27,4.99659293E-29,1.82641522E-27,5.04657111E-29,1.80634067E-27,5.65658444E-29,1.85353E-27,5.29220873E-29,1.88451629E-27,5.20711031E-29,1.89496099E-27,5.23596977E-29,1.87758506E-27,6.05261823E-29,1.85353E-27,6.14579051E-29,1.8810475E-27,6.0637802E-29,1.85694814E-27,5.30196838E-29,1.86037244E-27,6.16847857E-29,1.88278314E-27,6.24278516E-29,1.87931743E-27,6.23129518E-29,1.85524042E-27,6.32233629E-29,1.79142897E-27,6.10487774E-29,1.7554967E-27,6.30580098E-29,1.75226537E-27,5.64863577E-29,1.79804203E-27,6.62423123E-29,1.82641522E-27,6.22410484E-29,7.36546003E-28,4.13814215E-29,2.19381429E-31,3.87950869E-32,-999.0,-999.0,-999.0,-999.0,1.72028146E-27,1.26755034E-29,1.89670531E-27,1.57223697E-29
59,-999.0,-999.0,7.30465602E-28,1.74923746E-29,7.51621942E-28,1.93835415E-29,9.09493068E-28,2.09418505E-29,1.05002635E-27,2.32106366E-29,1.10764401E-27,2.44842676E-29,1.12201896E-27,2.4802022E-29,1.22348812E-27,2.81718532E-29,1.35768537E-27,2.87609109E-29,1.44543931E-27,3.06198697E-29,1.48593536E-27,2.60033404E-29,1.51355897E-27,3.06688635E-29,1.52194765E-27,3.3642373E-29,1.5573993E-27,3.58604424E-29,1.55453255E-27,3.29308803E-29,1.54739063E-27,3.42047836E-29,1.69511957E-27,3.74703032E-29,1.76035293E-27,4.21549683E-29,1.78813524E-27,4.11733368E-29,1.82641522E-27,4.54191457E-29,1.89147313E-27,4.52948871E-29,1.94446548E-27,4.29820499E-29,1.95163918E-27,4.49381537E-29,2.02861417E-27,4.85789919E-29,2.02674853E-27,5.22677225E-29,1.98426559E-27,4.75169769E-29,2.01743723E-27,4.64532046E-29,2.07969581E-27,4.78867645E-29,2.26568652E-27,5.42561368E-29,2.38341226E-27,5.92705001E-29,2.19785989E-27,5.26318978E-29,2.18776224E-27,5.23900852E-29,2.21207576E-27,5.70471163E-29,2.23459739E-27,5.55697835E-29,2.18373531E-27,5.83275407E-29,2.1797159E-27,5.62125928E-29,2.29086574E-27,5.90790325E-29,2.36156259E-27,5.6552062E-29,2.41434404E-27,5.78160137E-29,2.41657158E-27,6.89980833E-29,2.35287684E-27,6.93465502E-29,2.38341226E-27,6.80513202E-29,2.37903019E-27,7.01173676E-29,2.40990535E-27,6.88077473E-29,2.44568258E-27,6.98292605E-29,2.45697046E-27,6.78885972E-29,2.47286208E-27,6.83277032E-29,2.46376726E-27,7.26148293E-29,2.34422806E-27,7.34098712E-29,2.41434404E-27,7.78292545E-29,2.43220223E-27,7.39246482E-29,2.51651636E-27,7.88051112E-29,2.46376726E-27,7.48840382E-29,8.49571899E-28,4.38191403E-29,-999.0,-999.0,-999.0,-999.0,1.49692308E-27,-999.0,2.08161018E-27,1.72551015E-29
60,-999.0,-999.0,4.25010676E-27,3.91449294E-29,4.49987176E-27,4.14453504E-29,5.12389733E-27,5.19121176E-29,5.41501512E-27,4.98741286E-29,5.62858958E-27,5.18412193E-29,5.57699007E-27,5.65025716E-29,5.74379755E-27,6.34827917E-29,6.12067662E-27,6.20108636E-29,6.3679537E-27,6.45161193E-29,6.49231909E-27,5.38168202E-29,6.75459531E-27,6.84333345E-29,6.79203308E-27,6.88126223E-29,6.72357859E-27,7.43117301E-29,6.63743791E-27,6.72463658E-29,6.71118793E-27,7.41747784E-29,7.23769172E-27,7.99939155E-29,7.53007947E-27,9.01609779E-29,7.67714194E-27,8.48509002E-29,7.84874461E-27,9.39764859E-29,8.06863805E-27,9.66093706E-29,8.32529518E-27,9.20145651E-29,8.20350707E-27,9.06685026E-29,8.51922092E-27,1.020044E-28,8.65367394E-27,1.03614273E-28,8.44112215E-27,1.08843847E-28,8.64569674E-27,1.03518747E-28,8.97015199E-27,1.074036E-28,1.14921157E-26,1.05846293E-28,1.31220001E-26,1.32943887E-28,9.95403487E-27,1.10016052E-28,9.67385367E-27,1.06919373E-28,9.7454089E-27,1.16686089E-28,9.9265973E-27,1.18855529E-28,9.66495664E-27,1.24624543E-28,9.64716721E-27,1.15509791E-28,1.01297791E-26,1.39948061E-28,1.04616438E-26,1.34897418E-28,1.07646411E-26,1.48718998E-28,1.06856263E-26,1.37785566E-28,1.03561814E-26,1.43075927E-28,1.05681793E-26,1.46004785E-28,1.05196258E-26,1.35645064E-28,1.08342681E-26,1.39702216E-28,1.1117305E-26,1.5359124E-28,1.11892116E-26,1.54584659E-28,1.10662533E-26,1.52885928E-28,1.0914406E-26,1.50788073E-28,1.06856263E-26,1.57469208E-28,1.10866358E-26,1.63378696E-28,1.15133078E-26,1.59062205E-28,1.19894755E-26,1.76683441E-28,1.12305174E-26,1.65499024E-28,2.94306324E-27,8.1319834E-29,-999.0,-999.0,-999.0,-999.0,6.63743791E-27,2.44532256E-29,9.32394455E-27,3.43506849E-29
